,date,day,filename,flag,id,keywords,link,month,place,publisher,year
1419,2017/09/18,18,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-09-18T07:30:00+05:30->303906.txt,0,303906,[],http://timesofindia.indiatimes.com//city/chandigarh/syndicate-meet-to-discuss-fine-waiver-of-5-colleges/articleshow/60724119.cms,09,chandigarh,TOI,2017
1420,2018/01/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-01T01:00:00+05:30->131.txt,0,131,[],http://timesofindia.indiatimes.com//entertainment/events/lucknow/in-high-team-spirits/articleshow/62316658.cms,01,NA,TOI,2018
1421,2018/01/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-22T00:37:19+05:30->15482.txt,0,15482,[],http://timesofindia.indiatimes.com//city/delhi/kejriwal-should-resign-benefits-repaid-tiwari/articleshow/62596446.cms,01,NA,TOI,2018
1422,2018/04/09,09,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-04-09T07:29:00+05:30->72110.txt,0,72110,[],http://timesofindia.indiatimes.com//city/surat/sardar-sarovar-dam-to-be-under-cctv-surveillance/articleshow/63672750.cms,04,bharuch,TOI,2018
1423,2017/02/11,11,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-11T12:39:14+05:30->143827.txt,0,143827,[],http://timesofindia.indiatimes.com//city/pune/in-pcmc-sena-promises-to-get-basics-right/articleshow/57088735.cms,02,NA,TOI,2017
1424,2017/07/28,28,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-07-28T13:50:21+05:30->265561.txt,0,265561,[],http://timesofindia.indiatimes.com//city/chandigarh/6-yr-old-kid-gets-electrocuted-in-sec-20-panchkula/articleshow/59798922.cms,07,panchkula,TOI,2017
1425,2017/01/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-30T10:16:04+05:30->134880.txt,0,134880,[],http://timesofindia.indiatimes.com//city/shimla/translocating-monkeys-after-nagaland-mizoram-says-no-to-himachal-pradesh/articleshow/56866029.cms,01,shimla,TOI,2017
1426,2017/01/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-22T13:48:32+05:30->129154.txt,0,129154,[],http://timesofindia.indiatimes.com//city/guwahati/hooch-deaths-jorhat-crack-the-whip-on-liquor-dens/articleshow/56715417.cms,01,joraht,TOI,2017
1427,2017/07/07,07,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-07-07T08:17:14+05:30->250439.txt,0,250439,[],http://timesofindia.indiatimes.com//city/delhi/believe-it-or-not-city-has-just-15-dangerous-buildings/articleshow/59480908.cms,07,NA,TOI,2017
1428,2017/02/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-03T09:01:09+05:30->137775.txt,0,137775,[],http://timesofindia.indiatimes.com//city/kanpur/its-gods-grace-my-daughter-survived/articleshow/56946591.cms,02,kanpur,TOI,2017
1429,2018/01/25,25,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-25T08:56:12+05:30->18131.txt,0,18131,[],http://timesofindia.indiatimes.com//city/hyderabad/in-a-first-afghan-dry-fruits-at-numaish/articleshow/62644373.cms,01,charminar,TOI,2018
1430,2017/01/27,27,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-27T10:48:22+05:30->132504.txt,0,132504,[],http://timesofindia.indiatimes.com//tv/news/hindi/sandeep-anand-i-am-very-passionate-about-acting/articleshow/56804178.cms,01,NA,TOI,2017
1431,2017/07/25,25,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-07-25T07:14:39+05:30->263846.txt,0,263846,[],http://timesofindia.indiatimes.com//city/hyderabad/akun-threatens-with-defamation-slap/articleshow/59748556.cms,07,hyderabad,TOI,2017
1432,2018/05/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-01T08:15:43+05:30->88459.txt,0,88459,[],http://timesofindia.indiatimes.com//city/kolkata/high-court-abuzz-with-activity-after-70-days/articleshow/63981055.cms,05,kolkata,TOI,2018
1433,2017/07/19,19,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-07-19T08:39:57+05:30->259431.txt,0,259431,[],http://timesofindia.indiatimes.com//city/surat/minor-girl-raped-several-times-after-engagement/articleshow/59656084.cms,07,surat,TOI,2017
1434,2018/06/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-06-01T04:00:00+05:30->110911.txt,0,110911,[],http://timesofindia.indiatimes.com//city/surat/smc-mulls-fresh-tendering-as-cctv-network-fails-to-take-off/articleshow/64406799.cms,06,surat,TOI,2018
1435,2017/09/26,26,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-09-26T02:41:45+05:30->309506.txt,0,309506,[],http://timesofindia.indiatimes.com//india/amit-shah-slams-congress-for-dynastic-succession-appeasement-politics/articleshow/60834695.cms,09,NA,TOI,2017
1436,2017/07/09,09,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-07-09T16:15:03+05:30->252212.txt,0,252212,[],http://timesofindia.indiatimes.com//entertainment/bengali/movies/news/soumitra-chatterjee-and-aparna-sen-to-pair-up-again/articleshow/59514075.cms,07,NA,TOI,2017
1437,2017/01/19,19,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-19T10:03:47+05:30->126705.txt,0,126705,[],http://timesofindia.indiatimes.com//city/nagpur/poll-ahead-many-corporators-waiting-to-switch-sides/articleshow/56653842.cms,01,nagpur,TOI,2017
1438,2017/03/19,19,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-19T15:19:40+05:30->170016.txt,0,170016,[],http://timesofindia.indiatimes.com//city/kolkata/kolkata-police-conducts-drive-against-hawkers-illegally-occupying-carriageways/articleshow/57716646.cms,03,kolkata,TOI,2017
1439,2018/02/13,13,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-13T05:05:56+05:30->31851.txt,0,31851,[],http://timesofindia.indiatimes.com//city/delhi/court-ignores-minors-consent-gives-youth-10-years-rigorous-imprisonment-for-rape/articleshow/62893234.cms,02,NA,TOI,2018
1440,2018/04/21,21,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-04-21T09:59:09+05:30->81090.txt,0,81090,[],http://timesofindia.indiatimes.com//business/india-business/expectations-of-growth-in-hdfc-bank-q4-results/articleshow/63845408.cms,04,NA,TOI,2018
1441,2017/01/10,10,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-10T08:22:22+05:30->120222.txt,0,120222,[],http://timesofindia.indiatimes.com//city/jaipur/5-univs-dump-eligibility-norms-in-ads/articleshow/56430055.cms,01,jaipur,TOI,2017
1442,2017/01/06,06,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-06T12:39:08+05:30->117398.txt,0,117398,[],http://timesofindia.indiatimes.com//sports/cricket/news/indore-to-host-a-league-match-during-t20-cricket-world-cup-for-blind/articleshow/56370983.cms,01,indore,TOI,2017
1443,2017/03/24,24,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-24T13:13:44+05:30->173437.txt,0,173437,[],http://timesofindia.indiatimes.com//city/visakhapatnam/no-water-supply-today/articleshow/57798373.cms,03,visakhapatnam,TOI,2017
1444,2017/05/05,05,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-05-05T11:55:31+05:30->204470.txt,0,204470,[],http://timesofindia.indiatimes.com//city/kozhikode/fate-of-judas-awaits-k-m-mani-and-son-m-m-hassan/articleshow/58528343.cms,05,kozhikode,TOI,2017
1445,2017/02/20,20,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-20T06:53:49+05:30->150080.txt,0,150080,[],http://timesofindia.indiatimes.com//city/hyderabad/start-ups-to-tech-college-students-ready-for-summer-internship-dive/articleshow/57242583.cms,02,hyderabad,TOI,2017
1446,2017/03/10,10,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-10T14:13:09+05:30->163296.txt,0,163296,[],http://timesofindia.indiatimes.com//city/visakhapatnam/one-more-it-millennium-tower-on-cards-for-visakhapatnam/articleshow/57563261.cms,03,visakhapatnam,TOI,2017
1447,2017/09/27,27,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-09-27T08:22:09+05:30->310286.txt,0,310286,[],http://timesofindia.indiatimes.com//city/lucknow/rally-for-rivers-not-jumla-but-yajna-yogi/articleshow/60848469.cms,09,lucknow,TOI,2017
1448,2017/02/26,26,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-26T19:43:10+05:30->125540.txt,0,125540,[],http://timesofindia.indiatimes.com//entertainment/tamil/music/tr-croons-yet-another-kuthu-song/articleshow/56618270.cms,02,NA,TOI,2017
1449,2017/07/20,20,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-07-20T06:51:34+05:30->259642.txt,0,259642,[],http://timesofindia.indiatimes.com//city/chennai/illegal-granite-mining-hc-likely-to-wind-up-sagayam-commission/articleshow/59673040.cms,07,chennai,TOI,2017
1450,2017/03/02,02,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-02T06:53:25+05:30->157436.txt,0,157436,[],http://timesofindia.indiatimes.com//city/thiruvananthapuram/tax-amnesty-on-the-anvil/articleshow/57421591.cms,03,thiruvananthapuram,TOI,2017
1451,2017/02/18,18,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-18T07:17:48+05:30->148614.txt,0,148614,[],http://timesofindia.indiatimes.com//city/rajkot/income-key-while-deciding-crop-pattern-for-farmers-jau-study/articleshow/57210983.cms,02,junagadh,TOI,2017
1452,2018/02/07,07,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-07T00:40:07+05:30->27242.txt,0,27242,[],http://timesofindia.indiatimes.com//city/chandigarh/no-funds-for-salaries-pbi-varsity-seeks-govt-grantno-funds-for-salaries-pensions-punjabi-varsity-seeks-govt-grant/articleshow/62811855.cms,02,patiala,TOI,2018
1453,2018/03/13,13,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-13T03:08:46+05:30->52127.txt,0,52127,[],http://timesofindia.indiatimes.com//city/mumbai/5-farmers-treated-for-dehydration-1-undergoes-ulcer-op/articleshow/63275901.cms,03,mumbai,TOI,2018
1454,2018/06/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-06-04T02:38:14+05:30->112317.txt,0,112317,[],http://timesofindia.indiatimes.com//city/noida/yeida-ex-ceo-bought-land-from-relatives-at-double-the-rate-booked/articleshow/64441651.cms,06,NA,TOI,2018
1455,2017/03/08,08,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-08T14:06:45+05:30->161695.txt,0,161695,[],http://timesofindia.indiatimes.com//city/patna/state-to-move-court-against-barrage-construction-in-ganga/articleshow/57524412.cms,03,patna,TOI,2017
1456,2018/03/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-29T11:22:06+05:30->64477.txt,0,64477,[],http://timesofindia.indiatimes.com//tv/news/hindi/kundali-bhagya-written-update-march-28-2018-prithvi-and-preetas-engagement-date-gets-fixed/articleshow/63527567.cms,03,NA,TOI,2018
1457,2017/03/05,05,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-05T09:56:56+05:30->159764.txt,0,159764,[],http://timesofindia.indiatimes.com//city/aurangabad/amc-to-use-overhead-reservoir-to-supply-water/articleshow/57471202.cms,03,aurangabad,TOI,2017
1458,2017/01/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-29T12:13:34+05:30->121142.txt,0,121142,[],http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/avantika-malik-shares-a-loved-up-message-for-imran-khan-on-their-wedding-anniversary/articleshow/56470605.cms,01,NA,TOI,2017
1459,2018/03/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-01T02:22:44+05:30->43399.txt,0,43399,[],http://timesofindia.indiatimes.com//home/education/news/ssc-exams-begin-today-board-focus-on-copying/articleshow/63117796.cms,03,pune,TOI,2018
1460,2017/05/07,07,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-05-07T12:08:48+05:30->205879.txt,0,205879,[],http://timesofindia.indiatimes.com//entertainment/bengali/movies/news/remakes-are-failing-aniruddha-roy-chowdhury/articleshow/58558696.cms,05,NA,TOI,2017
1461,2018/05/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-03T11:54:43+05:30->90108.txt,0,90108,[],http://timesofindia.indiatimes.com//city/kolkata/moral-policing-kolkata-stands-united-in-protest-against-stray-incident/articleshow/64011555.cms,05,kolkata,TOI,2018
1462,2017/07/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-07-30T12:19:21+05:30->267431.txt,0,267431,[],http://timesofindia.indiatimes.com//world/us/very-disappointed-with-china-on-north-korea-says-donald-trump/articleshow/59830543.cms,07,washington,TOI,2017
1463,2017/02/02,02,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-02T05:00:00+05:30->136798.txt,0,136798,[],http://timesofindia.indiatimes.com//city/hyderabad/i-recorded-bawra-mann-a-year-ago-and-had-forgotten-about-it-until-it-was-released/articleshow/56911066.cms,02,NA,TOI,2017
1464,2017/07/27,27,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-07-27T03:52:00+05:30->265086.txt,0,265086,[],http://timesofindia.indiatimes.com//city/goa/cong-suffers-from-policy-paralysis-vijai/articleshow/59781140.cms,07,porvorim,TOI,2017
1465,2018/02/26,26,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-26T06:04:28+05:30->41365.txt,0,41365,[],http://timesofindia.indiatimes.com//city/bengaluru/taxpayer-cant-choose-adjudicator-hc/articleshow/63073008.cms,02,bengaluru,TOI,2018
1466,2017/03/08,08,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-08T00:30:00+05:30->161604.txt,0,161604,[],http://timesofindia.indiatimes.com//city/bengaluru/they-broke-through-the-flight-barrier/articleshow/57524902.cms,03,NA,TOI,2017
1467,2017/02/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-04T07:01:33+05:30->138130.txt,0,138130,[],http://timesofindia.indiatimes.com//city/pune/hint-of-snow-in-jk-drop-in-states-temperature/articleshow/56962424.cms,02,pune,TOI,2017
1468,2017/04/13,13,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-04-13T18:02:39+05:30->188034.txt,0,188034,[],http://timesofindia.indiatimes.com//city/rajkot/squads-formed-to-detect-water-thefts/articleshow/58152977.cms,04,rajkot,TOI,2017
1469,2018/05/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-01T11:23:31+05:30->88625.txt,0,88625,[],http://timesofindia.indiatimes.com//city/hyderabad/coaching-centres-in-hyderabad-shine-with-150-upsc-rankers/articleshow/63982865.cms,05,hyderabad,TOI,2018
1470,2017/01/31,31,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-31T14:52:50+05:30->135754.txt,0,135754,[],http://timesofindia.indiatimes.com//india/india-gave-befitting-reply-to-cross-border-terror-president-mukherjee/articleshow/56888655.cms,01,NA,TOI,2017
1471,2018/03/15,15,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-15T09:50:30+05:30->54123.txt,0,54123,[],http://timesofindia.indiatimes.com//city/chandigarh/police-arrest-second-accused-from-delhi-in-sector-29-gang-rape-case/articleshow/63307093.cms,03,chandigarh,TOI,2018
1472,2018/03/13,13,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-13T01:00:00+05:30->52207.txt,0,52207,[],http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/ajit-andhare-our-studio-focuses-on-finding-stories-that-resonate-with-the-new-and-emergent-india/articleshow/63270818.cms,03,NA,TOI,2018
1473,2017/07/27,27,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-07-27T07:01:38+05:30->265316.txt,0,265316,[],http://timesofindia.indiatimes.com//city/pune/women-dhol-players-just-beat-it-for-thrills/articleshow/59780760.cms,07,pune,TOI,2017
1474,2017/02/06,06,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-06T08:51:10+05:30->139725.txt,0,139725,[],http://timesofindia.indiatimes.com//city/ahmedabad/paldi-police-lose-two-asis-to-heart-attack-on-same-day/articleshow/56989724.cms,02,ahmedabad,TOI,2017
1475,2018/02/25,25,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-25T11:07:27+05:30->40848.txt,0,40848,[],http://timesofindia.indiatimes.com//business/india-business/sebi-exchanges-probe-equityderivatives-trade-violation-of-psbs/articleshow/63064871.cms,02,NA,TOI,2018
1476,2018/05/20,20,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-20T07:58:10+05:30->102273.txt,0,102273,[],http://timesofindia.indiatimes.com//city/kochi/seven-held-for-assault-robbery/articleshow/64241643.cms,05,kochi,TOI,2018
1477,2017/01/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-29T03:26:54+05:30->133784.txt,0,133784,[],http://timesofindia.indiatimes.com//city/delhi/city-priests-save-abandoned-baby-cops-play-nanny/articleshow/56842164.cms,01,NA,TOI,2017
1478,2017/03/21,21,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-21T04:55:29+05:30->171216.txt,0,171216,[],http://timesofindia.indiatimes.com//city/gurgaon/a-matchmaking-app-for-the-differently-abled/articleshow/57742034.cms,03,NA,TOI,2017
1479,2017/01/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-30T03:15:05+05:30->134533.txt,0,134533,[],http://timesofindia.indiatimes.com//city/gurgaon/armed-gang-attacks-robs-3/articleshow/56861985.cms,01,gurugram,TOI,2017
1480,2017/03/17,17,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-17T06:14:00+05:30->168334.txt,0,168334,[],http://timesofindia.indiatimes.com//india/justice-karnan-demands-rs-14-crore-relief-from-supreme-court/articleshow/57680495.cms,03,NA,TOI,2017
1481,2018/03/18,18,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-18T08:34:08+05:30->55930.txt,0,55930,[],http://timesofindia.indiatimes.com//city/goa/pil-against-mini-india-park-at-quelossim-disposed/articleshow/63349582.cms,03,panaji,TOI,2018
